"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"ASV1719"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.687178425720877	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	9
"ASV1764"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.973740616255752	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV1764"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.508646489217699	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV1834"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	3
"ASV1834"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	3
"ASV1838"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.954983662049547	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1838"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.94689289117488	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1843"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	35
"ASV1843"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	35
"ASV19"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.942520857487729	1	"No data points have the baseline factor level"	"abundance"	92	13
"ASV19"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.160920106933222	1	"No data points have the baseline factor level"	"abundance"	92	13
"ASV1904"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.991031053604543	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1904"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.981834696862918	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV191"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.979276820323984	1	"grouping factors must have > 1 sampled level"	"abundance"	92	2
"ASV191"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.96429726897128	1	"grouping factors must have > 1 sampled level"	"abundance"	92	2
"ASV192"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.965977686030912	1	"No data points have the baseline factor level"	"abundance"	92	15
"ASV192"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.416687424232339	1	"No data points have the baseline factor level"	"abundance"	92	15
"ASV1931"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.10077105177819	1	"grouping factors must have > 1 sampled level"	"abundance"	92	6
"ASV1931"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.351778095850908	1	"grouping factors must have > 1 sampled level"	"abundance"	92	6
"ASV1973"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.990179431398348	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1973"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.947613983072868	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV199"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.0135413171036801	0.263303388127114	"grouping factors must have > 1 sampled level"	"abundance"	92	14
"ASV199"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.262737333708231	1	"grouping factors must have > 1 sampled level"	"abundance"	92	14
"ASV201"	"Lifestage"	".L"	"Lifestage.L"	-2.09754738579319	NA	1.05505770762046	0.273413726810136	NA	0.919437543423141	1	"Model may not have converged with 1 eigenvalue close to zero: -6.7e-11"	"abundance"	92	4
"ASV201"	"Location"	"UP"	"LocationUP"	-1.10549245536534	NA	1.7031815295364	0.6183435604038	NA	0.305999571047935	1	"Model may not have converged with 1 eigenvalue close to zero: -6.7e-11"	"abundance"	92	4
"ASV2019"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.261511430632509	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	4
"ASV2019"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.965566556636868	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	4
"ASV207"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.924129097606557	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	7
"ASV207"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.047299915078798	0.570861044054459	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	7
"ASV2091"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.945615536170808	1	"grouping factors must have > 1 sampled level"	"abundance"	92	2
"ASV2091"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.999999136298827	1	"grouping factors must have > 1 sampled level"	"abundance"	92	2
"ASV2216"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.352082485636934	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	4
"ASV2216"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.950635543349531	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	4
"ASV2255"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.885650233545517	1	"grouping factors must have > 1 sampled level"	"abundance"	92	5
"ASV2255"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.877854747988126	1	"grouping factors must have > 1 sampled level"	"abundance"	92	5
"ASV2281"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.931266455015501	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV2281"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.93345527575397	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV2385"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.98311799588609	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV2385"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.951618789794604	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV2449"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.28988333451127	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV2449"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.376715223895489	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV2521"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	7
"ASV2521"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	7
"ASV2631"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.937160277845443	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV2631"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.987847778362503	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV2721"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.507213633562944	1	"not a positive definite matrix (and positive semidefiniteness is not checked)"	"abundance"	92	3
"ASV2721"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.530062347674901	1	"not a positive definite matrix (and positive semidefiniteness is not checked)"	"abundance"	92	3
"ASV2730"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.919839350303823	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV2730"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.922078052181014	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV2763"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.937263213603592	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV2763"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.9318783381555	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV2771"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.935085404692038	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV2771"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.946606068822929	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV2779"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.943520442989685	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV2779"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.924423179558618	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV2786"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.947246834939566	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV2786"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.961342401747591	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV279"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.983904040865828	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	41
"ASV279"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.234099366444649	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	41
"ASV2796"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.948623518851215	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV2796"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.610483261122636	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV280"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.935512210349286	1	"No data points have the baseline factor level"	"abundance"	92	13
"ASV280"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.0714525462465903	0.757830035948685	"No data points have the baseline factor level"	"abundance"	92	13
"ASV2868"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.968165273685181	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV2868"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.946767294814679	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV3005"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.636441987572866	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	3
"ASV3005"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.977386240086506	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	3
"ASV302"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	15
"ASV302"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	15
"ASV3051"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	92	2
"ASV3051"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	92	2
"ASV307"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.928937966765859	1	"No data points have the baseline factor level"	"abundance"	92	23
"ASV307"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.236816147707312	1	"No data points have the baseline factor level"	"abundance"	92	23
"ASV315"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.959077061763579	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV315"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.947869313296345	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV316"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	3
"ASV316"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	3
"ASV3171"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.924838157308646	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	6
"ASV3171"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.365692090021786	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	6
"ASV3199"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.96484402322047	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV3199"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.967491941255731	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV3245"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.96150131896236	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV3245"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.610111253260286	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV3298"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.958526616450399	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV3298"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	2
"ASV3333"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.949821755301969	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV3333"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.973937644885707	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV3349"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.92490652022127	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	7
"ASV3349"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.633557538776716	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	7
"ASV3373"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.974721737492187	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV3373"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.947358282954164	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV3399"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.483549602673716	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	3
"ASV3399"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.964446491104472	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	3
"ASV3449"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.975860202691725	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV3449"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.954715453211523	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV3500"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.965616856033529	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV3500"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.927376072131198	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV3678"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.288740919372322	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV3678"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.377160029277289	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV3775"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.933500785914123	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	6
"ASV3775"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.935048913976413	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	6
"ASV3809"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.99630980405925	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV3809"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.961167939292378	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV3835"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.998278920193824	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV3835"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.979139454141378	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV387"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.915423077186329	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV387"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.923767742929913	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV3882"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.968110998727073	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	3
"ASV3882"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.55847002434862	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	3
"ASV3913"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.957054996646657	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV3913"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.610145446258896	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV402"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.95354098349304	1	"No data points have the baseline factor level"	"abundance"	92	6
"ASV402"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.453600547568509	1	"No data points have the baseline factor level"	"abundance"	92	6
"ASV4057"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.587638229535816	1	"grouping factors must have > 1 sampled level"	"abundance"	92	5
"ASV4057"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.16255272949898	1	"grouping factors must have > 1 sampled level"	"abundance"	92	5
"ASV4101"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.968528025272292	1	"No data points have the baseline factor level"	"abundance"	92	5
"ASV4101"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.563068477855396	1	"No data points have the baseline factor level"	"abundance"	92	5
"ASV4102"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.507105610246524	1	"Model may not have converged with 1 eigenvalue close to zero: 1.5e-11"	"abundance"	92	3
"ASV4102"	"Location"	"UP"	"LocationUP"	-3.90337508851164	NA	4.82265898896503	0.566821138461156	NA	0.530065505057293	1	"Model may not have converged with 1 eigenvalue close to zero: 1.5e-11"	"abundance"	92	3
"ASV4116"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.975830388373961	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV4116"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.955202844248051	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV4138"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.969234349913589	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV4138"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.947344068409847	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV42"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.934438460212534	1	"grouping factors must have > 1 sampled level"	"abundance"	92	7
"ASV42"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.123516925379794	1	"grouping factors must have > 1 sampled level"	"abundance"	92	7
"ASV4243"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.916155759084806	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV4243"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.947614073301453	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV4265"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.949821860546239	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV4265"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.973937911091686	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV4315"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.633994844520983	1	"grouping factors must have > 1 sampled level"	"abundance"	92	5
"ASV4315"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.164375355601243	1	"grouping factors must have > 1 sampled level"	"abundance"	92	5
"ASV4338"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.923113239693633	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV4338"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.959986652299156	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV4438"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.948451327607654	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV4438"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.950254769605385	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV455"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.934114047671545	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV455"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.610059009359576	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV4662"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.965343308986233	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	3
"ASV4662"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.953739664851456	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	3
"ASV468"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.907205023098598	1	"No data points have the baseline factor level"	"abundance"	92	18
"ASV468"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.330691364356715	1	"No data points have the baseline factor level"	"abundance"	92	18
"ASV4810"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.909946507952065	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	7
"ASV4810"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.0381368658484239	0.525487941933183	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	7
"ASV489"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.954628947314413	1	"No data points have the baseline factor level"	"abundance"	92	9
"ASV489"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.338390816382883	1	"No data points have the baseline factor level"	"abundance"	92	9
"ASV498"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.314565347049936	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV498"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	1	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV503"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.985148003219858	1	"No data points have the baseline factor level"	"abundance"	92	11
"ASV503"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.223718644357777	1	"No data points have the baseline factor level"	"abundance"	92	11
"ASV512"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.908920543177	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	31
"ASV512"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.763108318798871	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	31
"ASV5145"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.938157396910703	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	5
"ASV5145"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.944411696140949	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	5
"ASV5215"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	3
"ASV5215"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.969545736266388	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV5302"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	13
"ASV5302"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	13
"ASV533"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	2
"ASV533"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	2
"ASV5340"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.523747143482657	1	"Model may not have converged with 1 eigenvalue close to zero: 1.9e-11"	"abundance"	92	3
"ASV5340"	"Location"	"UP"	"LocationUP"	3.68013218247985	NA	5.1396357676809	0.604402323622276	NA	0.598423215677873	1	"Model may not have converged with 1 eigenvalue close to zero: 1.9e-11"	"abundance"	92	3
"ASV58"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.97259079834888	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV58"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.964402730487912	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV582"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.96234238307611	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV582"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.506513190479107	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV583"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.936151062361944	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV583"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.931690663695392	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV5848"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.942398635347862	1	"grouping factors must have > 1 sampled level"	"abundance"	92	4
"ASV5848"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.324983199595783	1	"grouping factors must have > 1 sampled level"	"abundance"	92	4
"ASV5873"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.283333923574377	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV5873"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.916429343406479	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV629"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.916743699359797	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	7
